127.0.0.1 - - [30/Oct/2024:18:38:03 -0300] "GET / HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:38:03 -0300] "GET /ProjetoTrilhaWeb2/js/site.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:38:04 -0300] "GET /favicon.ico HTTP/1.1" 404 774
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:40:33 -0300] "GET /ProjetoTrilhaWeb2/pages/admin/ HTTP/1.1" 200 993
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:40:33 -0300] "GET /ProjetoTrilhaWeb2/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:40:33 -0300] "GET /ProjetoTrilhaWeb2/css/jquery-ui.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:40:33 -0300] "GET /ProjetoTrilhaWeb2/js/jquery-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:40:33 -0300] "GET /ProjetoTrilhaWeb2/js/admin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:40:34 -0300] "GET /ProjetoTrilhaWeb2/pages/admin/product/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:40:34 -0300] "GET /ProjetoTrilhaWeb2/js/product.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:40:35 -0300] "GET /ProjetoTrilhaWeb2/rest/marca/buscar HTTP/1.1" 200 82
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:40:35 -0300] "GET /ProjetoTrilhaWeb2/rest/produto/buscar?valorBusca= HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:44:14 -0300] "POST /ProjetoTrilhaWeb2/rest/produto/inserir HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:44:14 -0300] "GET /ProjetoTrilhaWeb2/css/images/ui-icons_ef8c08_256x240.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:44:14 -0300] "GET /ProjetoTrilhaWeb2/css/images/ui-icons_222222_256x240.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:44:14 -0300] "GET /ProjetoTrilhaWeb2/css/images/ui-bg_gloss-wave_35_f6a828_500x100.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:44:14 -0300] "GET /ProjetoTrilhaWeb2/css/images/ui-bg_glass_100_f6f6f6_1x400.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:44:14 -0300] "GET /ProjetoTrilhaWeb2/css/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:44:14 -0300] "GET /ProjetoTrilhaWeb2/css/images/ui-bg_diagonals-thick_20_666666_40x40.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:44:14 -0300] "GET /ProjetoTrilhaWeb2/css/images/ui-bg_glass_100_fdf5ce_1x400.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:44:15 -0300] "GET /ProjetoTrilhaWeb2/css/images/ui-bg_glass_65_ffffff_1x400.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Oct/2024:18:44:23 -0300] "GET /ProjetoTrilhaWeb2/pages/admin/ HTTP/1.1" 200 993
