127.0.0.1 - - [19/Nov/2024:18:39:16 -0300] "GET / HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [19/Nov/2024:18:39:19 -0300] "GET /favicon.ico HTTP/1.1" 404 774
0:0:0:0:0:0:0:1 - - [19/Nov/2024:18:39:22 -0300] "GET /ProjetoTrilhaWeb2/js/admin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2024:18:39:22 -0300] "GET /ProjetoTrilhaWeb2/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2024:18:39:22 -0300] "GET /ProjetoTrilhaWeb2/pages/admin/general/header.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2024:18:39:24 -0300] "GET /ProjetoTrilhaWeb2/pages/admin/marca/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2024:18:39:24 -0300] "GET /ProjetoTrilhaWeb2/js/marca.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2024:18:39:25 -0300] "GET /ProjetoTrilhaWeb2/rest/marca/buscar?valorBusca= HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [19/Nov/2024:18:39:31 -0300] "POST /ProjetoTrilhaWeb2/rest/marca/inserir HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [19/Nov/2024:18:39:38 -0300] "GET /ProjetoTrilhaWeb2/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2024:18:39:40 -0300] "GET /ProjetoTrilhaWeb2/rest/marca/buscar?valorBusca= HTTP/1.1" 200 133
0:0:0:0:0:0:0:1 - - [19/Nov/2024:18:41:28 -0300] "POST /ProjetoTrilhaWeb2/rest/marca/inserir HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [19/Nov/2024:18:41:32 -0300] "GET /ProjetoTrilhaWeb2/pages/admin/ HTTP/1.1" 200 993
0:0:0:0:0:0:0:1 - - [19/Nov/2024:18:41:32 -0300] "GET /ProjetoTrilhaWeb2/js/admin.js HTTP/1.1" 200 1500
0:0:0:0:0:0:0:1 - - [19/Nov/2024:18:41:32 -0300] "GET /ProjetoTrilhaWeb2/css/admin.css HTTP/1.1" 200 3065
